Type;Parameter Type;Date;Time;Operator ID;Probe Model;Probe SN;Method Name;Sample ID;Primary Reading Value;Primary Reading Units;Supp Reading 1;Supp Units 1;Supp Reading 2;Supp Units 2;Supp Reading 3;Supp Units 3;Reading Setting 1;Reading Setting 2;Reading Setting 3;Reading Setting 4;Reading Message 1;Reading Message 2;Reading Message 3;Reading Message 4;Check Std Value;Check Std Units;Check Std Graph;Check Std Status;Calibration Status;Cal Date;Cal Time;Cal Operator ID;Cal Slope Name;Cal Slope;Cal Slope Aux;Cal Slope Units;Cal Offset;Cal Offset Units;Cal r2;Cal Number Of Std's;Cal Std 1;Cal Std 1 Units;Cal Std 1 Primary Value;Cal Std 1 Primary Units;Cal Std 1 Supp Value;Cal Std 2;Cal Std 2 Units;Cal Std 2 Primary Value;Cal Std 2 Primary Units;Cal Std 2 Supp Value;Cal Std 3;Cal Std 3 Units;Cal Std 3 Primary Value;Cal Std 3 Primary Units;Cal Std 3 Supp Value;Cal Std 4;Cal Std 4 Units;Cal Std 4 Primary Value;Cal Std 4 Primary Units;Cal Std 4 Supp Value;Cal Std 5;Cal Std 5 Units;Cal Std 5 Primary Value;Cal Std 5 Primary Units;Cal Std 5 Supp Value;Cal Std 6;Cal Std 6 Units;Cal Std 6 Primary Value;Cal Std 6 Primary Units;Cal Std 6 Supp Value;Cal Std 7;Cal Std 7 Units;Cal Std 7 Primary Value;Cal Std 7 Primary Units;Cal Std 7 Supp Value;Cal Std Supp Units;Cal Message 1;Cal Message 2;Cal Message 3;Cal Message 4;Date/Time POSIX;Cal Date/Time POSIX;Meter SN;Measurement Stability;Measurement Mode;Column1
RD;CD;4/25/2024;5:04:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28179);41.3;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064644;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;5:03:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28178);3.02;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064583;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;5:03:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28178);41.3;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064583;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;5:02:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28177);3.02;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064523;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;5:02:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28177);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064523;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;5:01:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28176);3.02;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064464;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;5:01:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28176);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064464;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;5:00:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28175);3.02;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064403;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;5:00:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28175);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064403;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:59:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28174);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064345;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:59:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28174);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064345;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:58:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28173);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064285;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:58:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28173);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064285;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:57:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28172);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064225;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:57:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28172);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064225;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:56:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28171);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064163;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:56:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28171);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064163;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:55:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28170);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064103;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:55:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28170);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064103;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:54:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28169);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064043;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:54:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28169);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714064043;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:53:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28168);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063984;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:53:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28168);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063984;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:52:06 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28167);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063926;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:52:06 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28167);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063926;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:51:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28166);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063865;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:51:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28166);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063865;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:50:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28165);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063805;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:50:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28165);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063805;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:49:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28164);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063743;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:49:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28164);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063743;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:48:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28163);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063683;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:48:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28163);41.3;mS/cm;20.8;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063683;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:47:06 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28162);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063626;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:47:06 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28162);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063626;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:46:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28161);3.021;pH;20.7;°C;241.5;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063565;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:46:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28161);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063565;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:45:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28160);3.021;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063504;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:45:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28160);41.2;mS/cm;20.8;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063504;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:44:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28159);3.021;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063444;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:44:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28159);41.3;mS/cm;20.7;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063444;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:43:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28158);3.021;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063383;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:43:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28158);41.3;mS/cm;20.7;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063383;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:42:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28157);3.021;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063323;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:42:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28157);41.3;mS/cm;20.7;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063323;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:41:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28156);3.021;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063263;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:41:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28156);41.3;mS/cm;20.7;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063263;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:40:03 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28155);3.022;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063203;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:40:03 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28155);41.3;mS/cm;20.7;°C;37.9;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063203;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:39:05 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28154);3.022;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063145;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:39:05 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28154);41.3;mS/cm;20.7;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063145;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/25/2024;4:38:04 PM;Default;PHC301;SN 240462571090;Edited;Sample ID (28153);3.022;pH;20.7;°C;241.4;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063084;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/25/2024;4:38:04 PM;Default;CDC401;SN 231662582599;Edited;Sample ID (28153);41.3;mS/cm;20.7;°C;37.8;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714063084;1713539321;2.32E+11;;Interval;EndOfRecord
